ORDERNUMBER,QUANTITYORDERED,PRICEEACH,MSRP,SALES,PROFIT_LOSS,ORDERDATE,PRODUCTCODE,STATUS,QTR_ID,MONTH_ID,YEAR_ID
10413,51,63.85,58,3256.35,298.35,5/5/2005,S50_1514,Shipped,2,5,2005
10108,34,82.99,81,2821.66,67.66,3/3/2003,S50_4713,Shipped,1,3,2003
10121,44,74.85,81,3293.4,-270.6,5/7/2003,S50_4713,Shipped,2,5,2003
10135,44,96,81,4224,660,7/2/2003,S50_4713,Shipped,3,7,2003
10145,38,81.36,81,3091.68,13.68,8/25/2003,S50_4713,Shipped,3,8,2003
10159,31,71.6,81,2219.6,-291.4,10/10/2003,S50_4713,Shipped,4,10,2003
10169,48,80.55,81,3866.4,-21.6,11/4/2003,S50_4713,Shipped,4,11,2003
10180,21,93.56,81,1964.76,263.76,11/11/2003,S50_4713,Shipped,4,11,2003
10190,40,66.72,81,2668.8,-571.2,11/19/2003,S50_4713,Shipped,4,11,2003
10211,40,80.55,81,3222,-18,1/15/2004,S50_4713,Shipped,1,1,2004
10224,50,77.29,81,3864.5,-185.5,2/21/2004,S50_4713,Shipped,1,2,2004
10237,20,68.34,81,1366.8,-253.2,4/5/2004,S50_4713,Shipped,2,4,2004
10252,48,72.41,81,3475.68,-412.32,5/26/2004,S50_4713,Shipped,2,5,2004
10264,47,89.5,81,4206.5,399.5,6/30/2004,S50_4713,Shipped,2,6,2004
10276,21,70.78,81,1486.38,-214.62,8/2/2004,S50_4713,Shipped,3,8,2004
10285,39,78.92,81,3077.88,-81.12,8/27/2004,S50_4713,Shipped,3,8,2004
10299,44,80.55,81,3544.2,-19.8,9/30/2004,S50_4713,Shipped,3,9,2004
10309,28,88.68,81,2483.04,215.04,10/15/2004,S50_4713,Shipped,4,10,2004
10319,45,77.29,81,3478.05,-166.95,11/3/2004,S50_4713,Shipped,4,11,2004
10331,20,100,81,3657.8,2037.8,11/17/2004,S50_4713,Shipped,4,11,2004
10341,38,100,81,4682.36,1604.36,11/24/2004,S50_4713,Shipped,4,11,2004
10356,26,100,81,3937.7,1831.7,12/9/2004,S50_4713,Shipped,4,12,2004
10365,44,100,81,4984.32,1420.32,1/7/2005,S50_4713,Shipped,1,1,2005
10375,49,100,81,5406.66,1437.66,2/3/2005,S50_4713,Shipped,1,2,2005
10390,22,100,81,3491.18,1709.18,3/4/2005,S50_4713,Shipped,1,3,2005
10403,31,68.34,81,2118.54,-392.46,4/8/2005,S50_4713,Shipped,2,4,2005
10105,41,70.67,66,2897.47,191.47,2/11/2003,S700_1138,Shipped,1,2,2003
10119,25,76.67,66,1916.75,266.75,4/28/2003,S700_1138,Shipped,2,4,2003
10129,31,60,66,1860,-186,6/12/2003,S700_1138,Shipped,2,6,2003
10142,41,64,66,2624,-82,8/8/2003,S700_1138,Shipped,3,8,2003
10153,43,64.67,66,2780.81,-57.19,9/28/2003,S700_1138,Shipped,3,9,2003
10167,43,75.34,66,3239.62,401.62,10/23/2003,S700_1138,Cancelled,4,10,2003
10177,24,76,66,1824,240,11/7/2003,S700_1138,Shipped,4,11,2003
10185,21,54,66,1134,-252,11/14/2003,S700_1138,Shipped,4,11,2003
10197,23,64.67,66,1487.41,-30.59,11/26/2003,S700_1138,Shipped,4,11,2003
10208,38,74.67,66,2837.46,329.46,1/2/2004,S700_1138,Shipped,1,1,2004
10222,31,62.67,66,1942.77,-103.23,2/19/2004,S700_1138,Shipped,1,2,2004
10233,36,70.67,66,2544.12,168.12,3/29/2004,S700_1138,Shipped,1,3,2004
10248,36,71.34,66,2568.24,192.24,5/7/2004,S700_1138,Cancelled,2,5,2004
10261,34,62,66,2108,-136,6/17/2004,S700_1138,Shipped,2,6,2004
10273,21,65.34,66,1372.14,-13.86,7/21/2004,S700_1138,Shipped,3,7,2004
10283,45,78.67,66,3540.15,570.15,8/20/2004,S700_1138,Shipped,3,8,2004
10295,26,75.34,66,1958.84,242.84,9/10/2004,S700_1138,Shipped,3,9,2004
10306,50,54,66,2700,-600,10/14/2004,S700_1138,Shipped,4,10,2004
10315,41,62,66,2542,-164,10/29/2004,S700_1138,Shipped,4,10,2004
10326,39,60,66,2340,-234,11/9/2004,S700_1138,Shipped,4,11,2004
10339,22,100,66,2816.44,1364.44,11/23/2004,S700_1138,Shipped,4,11,2004
10350,46,76.67,66,3526.82,490.82,12/2/2004,S700_1138,Shipped,4,12,2004
10373,44,100,66,4627.92,1723.92,1/31/2005,S700_1138,Shipped,1,1,2005
10385,25,77.34,66,1933.5,283.5,2/28/2005,S700_1138,Shipped,1,2,2005
10396,39,66.67,66,2600.13,26.13,3/23/2005,S700_1138,Shipped,1,3,2005
10414,37,71.34,66,2639.58,197.58,5/6/2005,S700_1138,On Hold,2,5,2005
10106,31,100,91,3312.97,491.97,2/17/2003,S700_1691,Shipped,1,2,2003
10120,47,82.21,91,3863.87,-413.13,4/29/2003,S700_1691,Shipped,2,4,2003
10133,24,77.64,91,1863.36,-320.64,6/27/2003,S700_1691,Shipped,2,6,2003
10143,36,100,91,3945.96,669.96,8/10/2003,S700_1691,Shipped,3,8,2003
10156,48,100,91,4954.08,586.08,10/8/2003,S700_1691,Shipped,4,10,2003
10168,28,98.65,91,2762.2,214.2,10/28/2003,S700_1691,Shipped,4,10,2003
10199,48,83.12,91,3989.76,-378.24,12/1/2003,S700_1691,Shipped,4,12,2003
10210,21,78.55,91,1649.55,-261.45,1/12/2004,S700_1691,Shipped,1,1,2004
10223,25,100,91,2534.75,259.75,2/20/2004,S700_1691,Shipped,1,2,2004
10235,25,100,91,2580.25,305.25,4/2/2004,S700_1691,Shipped,2,4,2004
10250,31,91.34,91,2831.54,10.54,5/11/2004,S700_1691,Shipped,2,5,2004
10262,40,84.03,91,3361.2,-278.8,6/24/2004,S700_1691,Cancelled,2,6,2004
10275,32,89.51,91,2864.32,-47.68,7/23/2004,S700_1691,Shipped,3,7,2004
10284,24,83.12,91,1994.88,-189.12,8/21/2004,S700_1691,Shipped,3,8,2004
10296,42,100,91,4296.6,474.6,9/15/2004,S700_1691,Shipped,3,9,2004
10308,21,100,91,2224.95,313.95,10/15/2004,S700_1691,Shipped,4,10,2004
10316,34,82.21,91,2795.14,-298.86,11/1/2004,S700_1691,Shipped,4,11,2004
10328,27,100,91,2762.1,305.1,11/12/2004,S700_1691,Shipped,4,11,2004
10340,30,88.6,91,2658,-72,11/24/2004,S700_1691,Shipped,4,11,2004
10353,39,100,91,5043.87,1494.87,12/4/2004,S700_1691,Shipped,4,12,2004
10361,20,60.54,91,1210.8,-609.2,12/17/2004,S700_1691,Shipped,4,12,2004
10375,37,81.87,91,3029.19,-337.81,2/3/2005,S700_1691,Shipped,1,2,2005
10388,46,100,91,10066.6,5880.6,3/3/2005,S700_1691,Shipped,1,3,2005
10398,47,87.69,91,4121.43,-155.57,3/30/2005,S700_1691,Shipped,1,3,2005
10401,11,100,91,1135.31,134.31,4/3/2005,S700_1691,On Hold,2,4,2005
10416,23,91.34,91,2100.82,7.82,5/10/2005,S700_1691,Shipped,2,5,2005
10105,29,70.15,86,2034.35,-459.65,2/11/2003,S700_1938,Shipped,1,2,2003
10117,38,79.68,86,3027.84,-240.16,4/16/2003,S700_1938,Shipped,2,4,2003
10128,32,97,86,3104,352,6/6/2003,S700_1938,Shipped,2,6,2003
10142,43,84.01,86,3612.43,-85.57,8/8/2003,S700_1938,Shipped,3,8,2003
10153,31,87.48,86,2711.88,45.88,9/28/2003,S700_1938,Shipped,3,9,2003
10166,29,100,86,3013.97,519.97,10/21/2003,S700_1938,Shipped,4,10,2003
10177,31,88.34,86,2738.54,72.54,11/7/2003,S700_1938,Shipped,4,11,2003
10185,30,94.4,86,2832,252,11/14/2003,S700_1938,Shipped,4,11,2003
10196,50,94.4,86,4720,420,11/26/2003,S700_1938,Shipped,4,11,2003
10208,40,80.55,86,3222,-218,1/2/2004,S700_1938,Shipped,1,1,2004
10221,23,97,86,2231,253,2/18/2004,S700_1938,Shipped,1,2,2004
10232,26,88.34,86,2296.84,60.84,3/20/2004,S700_1938,Shipped,1,3,2004
10248,40,100,86,4157.2,717.2,5/7/2004,S700_1938,Cancelled,2,5,2004
10273,21,100,86,2146.2,340.2,7/21/2004,S700_1938,Shipped,3,7,2004
10282,43,86.61,86,3724.23,26.23,8/20/2004,S700_1938,Shipped,3,8,2004
10293,29,71.89,86,2084.81,-409.19,9/9/2004,S700_1938,Shipped,3,9,2004
10306,38,91.81,86,3488.78,220.78,10/14/2004,S700_1938,Shipped,4,10,2004
10314,23,76.22,86,1753.06,-224.94,10/22/2004,S700_1938,Shipped,4,10,2004
10327,20,100,86,3469.2,1749.2,11/10/2004,S700_1938,Resolved,4,11,2004
10337,36,70.3,86,2530.8,-565.2,11/21/2004,S700_1938,Shipped,4,11,2004
10350,28,100,86,2924.32,516.32,12/2/2004,S700_1938,Shipped,4,12,2004
10372,44,100,86,4496.8,712.8,1/26/2005,S700_1938,Shipped,1,1,2005
10384,49,100,86,6397.44,2183.44,2/23/2005,S700_1938,Shipped,1,2,2005
10397,32,80.55,86,2577.6,-174.4,3/28/2005,S700_1938,Shipped,1,3,2005
10414,34,100,86,3533.62,609.62,5/6/2005,S700_1938,On Hold,2,5,2005
10106,30,100,90,3177.3,477.3,2/17/2003,S700_2047,Shipped,1,2,2003
10119,29,94.14,90,2730.06,120.06,4/28/2003,S700_2047,Shipped,2,4,2003
10131,22,85.99,90,1891.78,-88.22,6/16/2003,S700_2047,Shipped,2,6,2003
10143,26,100,90,2612.48,272.48,8/10/2003,S700_2047,Shipped,3,8,2003
10155,32,91.43,90,2925.76,45.76,10/6/2003,S700_2047,Shipped,4,10,2003
10167,29,100,90,2940.02,330.02,10/23/2003,S700_2047,Cancelled,4,10,2003
10178,34,96.86,90,3293.24,233.24,11/8/2003,S700_2047,Shipped,4,11,2003
10186,24,99.57,90,2389.68,229.68,11/14/2003,S700_2047,Shipped,4,11,2003
10197,24,90.52,90,2172.48,12.48,11/26/2003,S700_2047,Shipped,4,11,2003
10209,33,88.71,90,2927.43,-42.57,1/9/2004,S700_2047,Shipped,1,1,2004
10222,26,100,90,2659.54,319.54,2/19/2004,S700_2047,Shipped,1,2,2004
10249,40,95.95,90,3838,238,5/8/2004,S700_2047,Shipped,2,5,2004
10262,44,94.14,90,4142.16,182.16,6/24/2004,S700_2047,Cancelled,2,6,2004
10274,24,90.52,90,2172.48,12.48,7/21/2004,S700_2047,Shipped,3,7,2004
10283,20,94.14,90,1882.8,82.8,8/20/2004,S700_2047,Shipped,3,8,2004
10296,34,100,90,3477.86,417.86,9/15/2004,S700_2047,Shipped,3,9,2004
10307,34,97.76,90,3323.84,263.84,10/14/2004,S700_2047,Shipped,4,10,2004
10316,45,93.24,90,4195.8,145.8,11/1/2004,S700_2047,Shipped,4,11,2004
10328,41,100,90,4156.58,466.58,11/12/2004,S700_2047,Shipped,4,11,2004
10339,55,71.25,90,3918.75,-1031.25,11/23/2004,S700_2047,Shipped,4,11,2004
10352,23,100,90,2352.67,282.67,12/3/2004,S700_2047,Shipped,4,12,2004
10361,24,45.39,90,1089.36,-1070.64,12/17/2004,S700_2047,Shipped,4,12,2004
10373,32,84.41,90,2701.12,-178.88,1/31/2005,S700_2047,Shipped,1,1,2005
10386,29,85.76,90,2487.04,-122.96,3/1/2005,S700_2047,Resolved,1,3,2005
10398,36,100,90,3910.32,670.32,3/30/2005,S700_2047,Shipped,1,3,2005
10400,46,87.8,90,4038.8,-101.2,4/1/2005,S700_2047,Shipped,2,4,2005
10415,32,95.95,90,3070.4,190.4,5/9/2005,S700_2047,Disputed,2,5,2005
10106,34,100,99,3763.46,397.46,2/17/2003,S700_2466,Shipped,1,2,2003
10120,24,100,99,2584.8,208.8,4/29/2003,S700_2466,Shipped,2,4,2003
10131,40,100,99,4427.6,467.6,6/16/2003,S700_2466,Shipped,2,6,2003
10143,26,82.77,99,2152.02,-421.98,8/10/2003,S700_2466,Shipped,3,8,2003
10155,20,100,99,2353.4,373.4,10/6/2003,S700_2466,Shipped,4,10,2003
10168,31,100,99,3431.39,362.39,10/28/2003,S700_2466,Shipped,4,10,2003
10178,22,87.75,99,1930.5,-247.5,11/8/2003,S700_2466,Shipped,4,11,2003
10198,42,100,99,4774.56,616.56,11/27/2003,S700_2466,Shipped,4,11,2003
10210,26,99.72,99,2592.72,18.72,1/12/2004,S700_2466,Shipped,1,1,2004
10222,37,87.75,99,3246.75,-416.25,2/19/2004,S700_2466,Shipped,1,2,2004
10235,38,88.75,99,3372.5,-389.5,4/2/2004,S700_2466,Shipped,2,4,2004
10250,35,100,99,3909.15,444.15,5/11/2004,S700_2466,Shipped,2,5,2004
10262,33,90.75,99,2994.75,-272.25,6/24/2004,S700_2466,Cancelled,2,6,2004
10275,39,100,99,4472.52,611.52,7/23/2004,S700_2466,Shipped,3,7,2004
10284,45,100,99,4576.95,121.95,8/21/2004,S700_2466,Shipped,3,8,2004
10296,24,100,99,2441.04,65.04,9/15/2004,S700_2466,Shipped,3,9,2004
10308,35,88.75,99,3106.25,-358.75,10/15/2004,S700_2466,Shipped,4,10,2004
10316,23,100,99,2706.41,429.41,11/1/2004,S700_2466,Shipped,4,11,2004
10328,37,100,99,4021.53,358.53,11/12/2004,S700_2466,Shipped,4,11,2004
10340,55,87.75,99,4826.25,-618.75,11/24/2004,S700_2466,Shipped,4,11,2004
10352,49,100,99,4935.28,84.28,12/3/2004,S700_2466,Shipped,4,12,2004
10361,26,100,99,2754.7,180.7,12/17/2004,S700_2466,Shipped,4,12,2004
10375,33,100,99,3856.71,589.71,2/3/2005,S700_2466,Shipped,1,2,2005
10386,37,83.84,99,3102.08,-560.92,3/1/2005,S700_2466,Resolved,1,3,2005
10398,22,86.76,99,1908.72,-269.28,3/30/2005,S700_2466,Shipped,1,3,2005
10401,85,88.75,99,7543.75,-871.25,4/3/2005,S700_2466,On Hold,2,4,2005
10416,22,100,99,2457.18,279.18,5/10/2005,S700_2466,Shipped,2,5,2005
10105,31,65.77,72,2038.87,-193.13,2/11/2003,S700_2610,Shipped,1,2,2003
10119,38,65.77,72,2499.26,-236.74,4/28/2003,S700_2610,Shipped,2,4,2003
10129,45,85.29,72,3838.05,598.05,6/12/2003,S700_2610,Shipped,2,6,2003
10143,31,85.29,72,2643.99,411.99,8/10/2003,S700_2610,Shipped,3,8,2003
10154,36,64.33,72,2315.88,-276.12,10/2/2003,S700_2610,Shipped,4,10,2003
10167,46,70.11,72,3225.06,-86.94,10/23/2003,S700_2610,Cancelled,4,10,2003
10177,32,76.62,72,2451.84,147.84,11/7/2003,S700_2610,Shipped,4,11,2003
10185,39,57.82,72,2254.98,-553.02,11/14/2003,S700_2610,Shipped,4,11,2003
10197,50,78.79,72,3939.5,339.5,11/26/2003,S700_2610,Shipped,4,11,2003
10208,46,74.45,72,3424.7,112.7,1/2/2004,S700_2610,Shipped,1,1,2004
10222,36,80.95,72,2914.2,322.2,2/19/2004,S700_2610,Shipped,1,2,2004
10233,29,82.4,72,2389.6,301.6,3/29/2004,S700_2610,Shipped,1,3,2004
10248,32,75.89,72,2428.48,124.48,5/7/2004,S700_2610,Cancelled,2,5,2004
10261,44,68.67,72,3021.48,-146.52,6/17/2004,S700_2610,Shipped,2,6,2004
10273,42,62.16,72,2610.72,-413.28,7/21/2004,S700_2610,Shipped,3,7,2004
10283,47,65.77,72,3091.19,-292.81,8/20/2004,S700_2610,Shipped,3,8,2004
10295,44,58.55,72,2576.2,-591.8,9/10/2004,S700_2610,Shipped,3,9,2004
10306,43,75.17,72,3232.31,136.31,10/14/2004,S700_2610,Shipped,4,10,2004
10316,48,74.45,72,3573.6,117.6,11/1/2004,S700_2610,Shipped,4,11,2004
10327,21,96.31,72,2022.51,510.51,11/10/2004,S700_2610,Resolved,4,11,2004
10339,50,74.35,72,3717.5,117.5,11/23/2004,S700_2610,Shipped,4,11,2004
10350,29,75.35,72,2185.15,97.15,12/2/2004,S700_2610,Shipped,4,12,2004
10373,41,70.33,72,2883.53,-68.47,1/31/2005,S700_2610,Shipped,1,1,2005
10386,37,100,72,5017.57,2353.57,3/1/2005,S700_2610,Resolved,1,3,2005
10397,22,66.5,72,1463,-121,3/28/2005,S700_2610,Shipped,1,3,2005
10414,31,75.89,72,2352.59,120.59,5/6/2005,S700_2610,On Hold,2,5,2005
10103,42,100,101,4460.82,218.82,1/29/2003,S700_2824,Shipped,1,1,2003
10114,42,100,101,4758.18,516.18,4/1/2003,S700_2824,Shipped,2,4,2003
10126,45,100,101,4597.2,52.2,5/28/2003,S700_2824,Shipped,2,5,2003
10140,36,100,101,4114.8,478.8,7/24/2003,S700_2824,Shipped,3,7,2003
10150,20,100,101,2104,84,9/19/2003,S700_2824,Shipped,3,9,2003
10164,39,81.93,101,3195.27,-743.73,10/21/2003,S700_2824,Resolved,4,10,2003
10175,42,85.98,101,3611.16,-630.84,11/6/2003,S700_2824,Shipped,4,11,2003
10183,23,86.99,101,2000.77,-322.23,11/13/2003,S700_2824,Shipped,4,11,2003
10194,26,89.01,101,2314.26,-311.74,11/25/2003,S700_2824,Shipped,4,11,2003
10206,33,100,101,3871.89,538.89,12/5/2003,S700_2824,Shipped,4,12,2003
10217,31,88,101,2728,-403,2/4/2004,S700_2824,Shipped,1,2,2004
10229,50,100,101,5614,564,3/11/2004,S700_2824,Shipped,1,3,2004
10245,44,100,101,4628.8,184.8,5/4/2004,S700_2824,Shipped,2,5,2004
10258,45,80.92,101,3641.4,-903.6,6/15/2004,S700_2824,Shipped,2,6,2004
10270,46,88,101,4048,-598,7/19/2004,S700_2824,Shipped,3,7,2004
10281,27,85.98,101,2321.46,-405.54,8/19/2004,S700_2824,Shipped,3,8,2004
10291,28,100,101,3256.96,428.96,9/8/2004,S700_2824,Shipped,3,9,2004
10304,40,100,101,4208,168,10/11/2004,S700_2824,Shipped,4,10,2004
10313,30,99.13,101,2973.9,-56.1,10/22/2004,S700_2824,Shipped,4,10,2004
10324,34,100,101,4248.3,814.3,11/5/2004,S700_2824,Shipped,4,11,2004
10336,46,100,101,9558.8,4912.8,11/20/2004,S700_2824,Shipped,4,11,2004
10348,32,82.83,101,2650.56,-581.44,11/1/2004,S700_2824,Shipped,4,11,2004
10358,27,100,101,3761.37,1034.37,12/10/2004,S700_2824,Shipped,4,12,2004
10371,34,100,101,4301.34,867.34,1/23/2005,S700_2824,Shipped,1,1,2005
10382,34,54.84,101,1864.56,-1569.44,2/17/2005,S700_2824,Shipped,1,2,2005
10411,34,100,101,3576.8,142.8,5/1/2005,S700_2824,Shipped,2,5,2005
10424,46,80.92,101,3722.32,-923.68,5/31/2005,S700_2824,In Process,2,5,2005
10106,32,100,118,3986.56,210.56,2/17/2003,S700_2834,Shipped,1,2,2003
10120,24,100,118,3417.12,585.12,4/29/2003,S700_2834,Shipped,2,4,2003
10133,27,99.67,118,2691.09,-494.91,6/27/2003,S700_2834,Shipped,2,6,2003
10145,20,100,118,2752.6,392.6,8/25/2003,S700_2834,Shipped,3,8,2003
10168,36,100,118,4527.72,279.72,10/28/2003,S700_2834,Shipped,4,10,2003
10188,29,100,118,3957.05,535.05,11/18/2003,S700_2834,Shipped,4,11,2003
10210,25,100,118,2818,-132,1/12/2004,S700_2834,Shipped,1,1,2004
10223,29,100,118,3199.86,-222.14,2/20/2004,S700_2834,Shipped,1,2,2004
10235,25,96.11,118,2402.75,-547.25,4/2/2004,S700_2834,Shipped,2,4,2004
10250,44,100,118,6055.72,863.72,5/11/2004,S700_2834,Shipped,2,5,2004
10263,47,100,118,5465.16,-80.84,6/28/2004,S700_2834,Shipped,2,6,2004
10275,48,100,118,6378.72,714.72,7/23/2004,S700_2834,Shipped,3,7,2004
10285,45,100,118,5392.8,82.8,8/27/2004,S700_2834,Shipped,3,8,2004
10297,35,100,118,3986.5,-143.5,9/16/2004,S700_2834,Shipped,3,9,2004
10308,31,100,118,4009.23,351.23,10/15/2004,S700_2834,Shipped,4,10,2004
10318,50,100,118,7119,1219,11/2/2004,S700_2834,Shipped,4,11,2004
10328,33,100,118,4072.2,178.2,11/12/2004,S700_2834,Shipped,4,11,2004
10340,29,100,118,4094.51,672.51,11/24/2004,S700_2834,Shipped,4,11,2004
10353,48,68.8,118,3302.4,-2361.6,12/4/2004,S700_2834,Shipped,4,12,2004
10361,44,72.42,118,3186.48,-2005.52,12/17/2004,S700_2834,Shipped,4,12,2004
10375,25,66.73,118,1668.25,-1281.75,2/3/2005,S700_2834,Shipped,1,2,2005
10388,50,100,118,7154.5,1254.5,3/3/2005,S700_2834,Shipped,1,3,2005
10398,23,100,118,2810.83,96.83,3/30/2005,S700_2834,Shipped,1,3,2005
10401,21,96.11,118,2018.31,-459.69,4/3/2005,S700_2834,On Hold,2,4,2005
10416,41,100,118,5642.83,804.83,5/10/2005,S700_2834,Shipped,2,5,2005
10106,44,74.4,80,3273.6,-246.4,2/17/2003,S700_3167,Shipped,1,2,2003
10120,43,76,80,3268,-172,4/29/2003,S700_3167,Shipped,2,4,2003
10143,28,96,80,2688,448,8/10/2003,S700_3167,Shipped,3,8,2003
10155,43,86.4,80,3715.2,275.2,10/6/2003,S700_3167,Shipped,4,10,2003
10168,48,96,80,4608,768,10/28/2003,S700_3167,Shipped,4,10,2003
10199,38,82.4,80,3131.2,91.2,12/1/2003,S700_3167,Shipped,4,12,2003
10210,31,86.4,80,2678.4,198.4,1/12/2004,S700_3167,Shipped,1,1,2004
10223,26,67.2,80,1747.2,-332.8,2/20/2004,S700_3167,Shipped,1,2,2004
10235,32,92,80,2944,384,4/2/2004,S700_3167,Shipped,2,4,2004
10250,44,67.2,80,2956.8,-563.2,5/11/2004,S700_3167,Shipped,2,5,2004
10262,27,76,80,2052,-108,6/24/2004,S700_3167,Cancelled,2,6,2004
10275,43,73.6,80,3164.8,-275.2,7/23/2004,S700_3167,Shipped,3,7,2004
10284,25,69.6,80,1740,-260,8/21/2004,S700_3167,Shipped,3,8,2004
10296,22,80.8,80,1777.6,17.6,9/15/2004,S700_3167,Shipped,3,9,2004
10308,21,87.2,80,1831.2,151.2,10/15/2004,S700_3167,Shipped,4,10,2004
10316,48,75.2,80,3609.6,-230.4,11/1/2004,S700_3167,Shipped,4,11,2004
10328,33,64,80,2112,-528,11/12/2004,S700_3167,Shipped,4,11,2004
10341,34,100,80,3644.12,924.12,11/24/2004,S700_3167,Shipped,4,11,2004
10353,43,81.95,80,3523.85,83.85,12/4/2004,S700_3167,Shipped,4,12,2004
10361,44,100,80,5001.92,1481.92,12/17/2004,S700_3167,Shipped,4,12,2004
10375,44,100,80,5208.72,1688.72,2/3/2005,S700_3167,Shipped,1,2,2005
10386,32,94.34,80,3018.88,458.88,3/1/2005,S700_3167,Resolved,1,3,2005
10398,29,65.6,80,1902.4,-417.6,3/30/2005,S700_3167,Shipped,1,3,2005
10401,77,92,80,7084,924,4/3/2005,S700_3167,On Hold,2,4,2005
10416,39,67.2,80,2620.8,-499.2,5/10/2005,S700_3167,Shipped,2,5,2005
10105,39,81.14,100,3164.46,-735.54,2/11/2003,S700_3505,Shipped,1,2,2003
10118,36,100,100,4219.2,619.2,4/21/2003,S700_3505,Shipped,2,4,2003
10129,42,91.15,100,3828.3,-371.7,6/12/2003,S700_3505,Shipped,2,6,2003
10142,21,100,100,2334.99,234.99,8/8/2003,S700_3505,Shipped,3,8,2003
10153,50,88.15,100,4407.5,-592.5,9/28/2003,S700_3505,Shipped,3,9,2003
10167,24,100,100,2812.8,412.8,10/23/2003,S700_3505,Cancelled,4,10,2003
10177,44,92.16,100,4055.04,-344.96,11/7/2003,S700_3505,Shipped,4,11,2003
10185,37,100,100,3891.66,191.66,11/14/2003,S700_3505,Shipped,4,11,2003
10197,27,92.16,100,2488.32,-211.68,11/26/2003,S700_3505,Shipped,4,11,2003
10208,37,100,100,4447.4,747.4,1/2/2004,S700_3505,Shipped,1,1,2004
10222,38,100,100,4187.22,387.22,2/19/2004,S700_3505,Shipped,1,2,2004
10232,48,96.16,100,4615.68,-184.32,3/20/2004,S700_3505,Shipped,1,3,2004
10248,30,100,100,3245.4,245.4,5/7/2004,S700_3505,Cancelled,2,5,2004
10261,25,88.15,100,2203.75,-296.25,6/17/2004,S700_3505,Shipped,2,6,2004
10273,40,86.15,100,3446,-554,7/21/2004,S700_3505,Shipped,3,7,2004
10283,22,88.15,100,1939.3,-260.7,8/20/2004,S700_3505,Shipped,3,8,2004
10295,34,100,100,3473.78,73.78,9/10/2004,S700_3505,Shipped,3,9,2004
10306,32,90.15,100,2884.8,-315.2,10/14/2004,S700_3505,Shipped,4,10,2004
10315,31,86.15,100,2670.65,-429.35,10/29/2004,S700_3505,Shipped,4,10,2004
10327,43,80,100,3440,-860,11/10/2004,S700_3505,Resolved,4,11,2004
10337,31,89.38,100,2770.78,-329.22,11/21/2004,S700_3505,Shipped,4,11,2004
10350,31,77.34,100,2397.54,-702.46,12/2/2004,S700_3505,Shipped,4,12,2004
10373,34,96.34,100,3275.56,-124.44,1/31/2005,S700_3505,Shipped,1,1,2005
10386,45,92.08,100,4143.6,-356.4,3/1/2005,S700_3505,Resolved,1,3,2005
10397,48,100,100,5192.64,392.64,3/28/2005,S700_3505,Shipped,1,3,2005
10414,28,100,100,3029.04,229.04,5/6/2005,S700_3505,On Hold,2,5,2005
10105,22,100,99,2556.18,378.18,2/11/2003,S700_3962,Shipped,1,2,2003
10117,45,83.42,99,3753.9,-701.1,4/16/2003,S700_3962,Shipped,2,4,2003
10129,30,85.41,99,2562.3,-407.7,6/12/2003,S700_3962,Shipped,2,6,2003
10142,38,85.41,99,3245.58,-516.42,8/8/2003,S700_3962,Shipped,3,8,2003
10153,20,100,99,2204.6,224.6,9/28/2003,S700_3962,Shipped,3,9,2003
10167,28,100,99,3003,231,10/23/2003,S700_3962,Cancelled,4,10,2003
10177,24,100,99,2526.48,150.48,11/7/2003,S700_3962,Shipped,4,11,2003
10185,22,79.45,99,1747.9,-430.1,11/14/2003,S700_3962,Shipped,4,11,2003
10197,35,93.35,99,3267.25,-197.75,11/26/2003,S700_3962,Shipped,4,11,2003
10208,33,85.41,99,2818.53,-448.47,1/2/2004,S700_3962,Shipped,1,1,2004
10222,31,95.34,99,2955.54,-113.46,2/19/2004,S700_3962,Shipped,1,2,2004
10232,35,82.43,99,2885.05,-579.95,3/20/2004,S700_3962,Shipped,1,3,2004
10248,35,90.37,99,3162.95,-302.05,5/7/2004,S700_3962,Cancelled,2,5,2004
10261,50,81.43,99,4071.5,-878.5,6/17/2004,S700_3962,Shipped,2,6,2004
10273,26,100,99,2969.46,395.46,7/21/2004,S700_3962,Shipped,3,7,2004
10283,38,89.38,99,3396.44,-365.56,8/20/2004,S700_3962,Shipped,3,8,2004
10294,45,100,99,4692.6,237.6,9/10/2004,S700_3962,Shipped,3,9,2004
10306,30,100,99,3515.7,545.7,10/14/2004,S700_3962,Shipped,4,10,2004
10315,37,91.37,99,3380.69,-282.31,10/29/2004,S700_3962,Shipped,4,10,2004
10327,37,86.61,99,3204.57,-458.43,11/10/2004,S700_3962,Resolved,4,11,2004
10337,36,71.89,99,2588.04,-975.96,11/21/2004,S700_3962,Shipped,4,11,2004
10350,25,100,99,2854.75,379.75,12/2/2004,S700_3962,Shipped,4,12,2004
10373,37,100,99,4025.6,362.6,1/31/2005,S700_3962,Shipped,1,1,2005
10386,30,95.48,99,2864.4,-105.6,3/1/2005,S700_3962,Resolved,1,3,2005
10397,36,100,99,3789.72,225.72,3/28/2005,S700_3962,Shipped,1,3,2005
10414,27,90.37,99,2439.99,-233.01,5/6/2005,S700_3962,On Hold,2,5,2005
10106,48,61.44,74,2949.12,-602.88,2/17/2003,S700_4002,Shipped,1,2,2003
10119,26,59.22,74,1539.72,-384.28,4/28/2003,S700_4002,Shipped,2,4,2003
